"order_id","order_date","product_id","store_id","customer_id","quantity","unit_price","discount","revenue","cost","profit"
"0RD00002239","2024-12-19","P0137","S047","C047113",2,12.34,0.0,24.68,16.8,7.88
"0RD00002240","2023-05-12","P0180","S057","C048954",4,4.1,0.0,16.4,10.69,5.71
"0RD00002241","2024-04-29","P0036","S007","C001588",1,10.68,0.0,10.68,7.05,3.63
"0RD00002242","2023-04-04","P0129","S066","C045331",3,8.06,0.0,24.18,13.68,10.5
"0RD00002243","2024-02-10","P0107","S001","C012399",1,4.07,0.2,3.26,2.11,1.15
"0RD00002244","2024-05-17","P0025","S007","C042222",5,7.06,0.2,28.24,16.1,12.14
"0RD00002245","2023-05-03","P0057","S064","C005517",4,10.36,0.0,41.44,26.57,14.87
"0RD00002246","2024-07-13","P0147","S045","C003298",1,13.26,0.15,11.27,6.59,4.68
"0RD00002247","2024-03-01","P0117","S061","C008581",4,14.93,0.0,59.72,34.11,25.61
"0RD00002248","2024-02-27","P0147","S034","C036317",1,13.41,0.15,11.4,5.98,5.42
"0RD00002249","2024-02-11","P0121","S051","C033031",3,12.45,0.0,37.35,21.75,15.6
"0RD00002250","2023-05-21","P0106","S015","C048869",4,12.06,0.0,48.24,30.75,17.49
"0RD00002251","2023-11-10","P0019","S070","C015881",3,7.56,0.0,22.68,13.17,9.51
"0RD00002252","2024-11-05","P0011","S001","C001254",1,4.96,0.15,4.22,2.8,1.42
"0RD00002253","2024-06-25","P0111","S085","C036111",5,3.43,0.2,13.72,7.61,6.11
"0RD00002254","2023-03-02","P0019","S018","C013175",2,8.38,0.1,15.08,10.16,4.92
"0RD00002255","2024-10-19","P0049","S014","C013642",5,4.21,0.2,16.84,11.76,5.08
"0RD00002256","2023-03-21","P0058","S013","C023901",1,4.02,0.1,3.62,2.51,1.1
"0RD00002257","2024-09-25","P0135","S069","C044925",4,11.97,0.0,47.88,27.2,20.68
"0RD00002258","2023-08-18","P0056","S001","C012604",1,12.59,0.0,12.59,7.1,5.49
"0RD00002259","2024-06-24","P0135","S048","C048203",1,7.35,0.0,7.35,4.32,3.03
"0RD00002260","2024-11-19","P0154","S036","C021791",5,9.54,0.0,47.7,31.67,16.03
"0RD00002261","2023-03-28","P0113","S010","C005192",1,11.82,0.2,9.46,5.48,3.98
"0RD00002262","2024-06-18","P0149","S098","C013452",2,5.6,0.1,10.08,6.74,3.34
"0RD00002263","2023-08-03","P0144","S024","C013368",1,8.76,0.0,8.76,4.6,4.16
"0RD00002264","2024-07-07","P0138","S052","C047685",2,7.57,0.0,15.14,7.64,7.5
"0RD00002265","2023-02-27","P0169","S091","C036889",4,6.64,0.0,26.56,16.21,10.35
"0RD00002266","2023-11-29","P0152","S023","C025553",2,8.65,0.0,17.3,9.63,7.67
"0RD00002267","2023-07-10","P0195","S045","C024723",3,6.67,0.0,20.01,11.92,8.09
"0RD00002268","2023-08-04","P0177","S004","C029649",5,13.91,0.0,69.55,39.66,29.89
"0RD00002269","2023-02-15","P0182","S044","C011137",3,11.4,0.0,34.2,21.19,13.01
"0RD00002270","2023-06-02","P0018","S003","C003052",4,10.52,0.15,35.77,20.39,15.38
"0RD00002271","2024-01-30","P0043","S065","C032716",4,10.37,0.0,41.48,21.74,19.74
"0RD00002272","2023-09-23","P0068","S057","C034408",3,12.19,0.0,36.57,25.47,11.1
"0RD00002273","2024-12-25","P0065","S031","C034725",5,4.91,0.0,24.55,14.54,10.01
"0RD00002274","2023-06-09","P0016","S014","C031038",2,6.03,0.15,10.25,5.18,5.07
"0RD00002275","2024-08-18","P0006","S048","C027097",3,8.6,0.0,25.8,14.66,11.14
"0RD00002276","2024-01-02","P0101","S082","C012113",4,7.8,0.0,31.2,21.75,9.45
"0RD00002277","2024-06-20","P0110","S018","C042321",4,8.5,0.2,27.2,15.91,11.29
"0RD00002278","2023-08-03","P0066","S061","C010373",3,14.39,0.0,43.17,24.79,18.38
"0RD00002279","2023-01-30","P0027","S012","C027825",1,8.03,0.0,8.03,4.69,3.34
"0RD00002280","2023-03-03","P0066","S098","C015481",1,8.05,0.0,8.05,5.18,2.87
"0RD00002281","2024-11-20","P0092","S055","C049183",3,6.8,0.0,20.4,10.92,9.48
"0RD00002282","2023-11-03","P0118","S038","C028865",1,12.2,0.0,12.2,6.9,5.3
"0RD00002283","2023-03-23","P0048","S001","C005123",3,6.53,0.0,19.59,10.59,9.0
"0RD00002284","2023-03-16","P0067","S028","C046954",1,6.32,0.2,5.06,3.3,1.75
"0RD00002285","2024-10-10","P0040","S067","C041851",3,14.45,0.0,43.35,25.66,17.69
"0RD00002286","2023-06-07","P0199","S016","C048027",4,10.53,0.0,42.12,27.8,14.32
"0RD00002287","2024-05-17","P0061","S009","C016872",1,10.74,0.1,9.67,5.39,4.28
"0RD00002288","2024-09-15","P0050","S097","C017126",2,4.47,0.2,7.15,4.6,2.55
"0RD00002289","2023-06-23","P0192","S017","C006756",2,11.08,0.1,19.94,12.55,7.39
"0RD00002290","2023-06-19","P0120","S084","C029343",3,6.63,0.2,15.91,8.32,7.59
"0RD00002291","2023-11-11","P0069","S092","C025282",3,9.97,0.1,26.92,18.45,8.47
"0RD00002292","2023-08-04","P0061","S046","C040890",2,12.64,0.1,22.75,13.75,9.0
"0RD00002293","2024-02-09","P0024","S073","C030801",4,12.23,0.15,41.58,26.61,14.98
"0RD00002294","2024-07-05","P0058","S080","C034948",2,8.43,0.0,16.86,10.51,6.35
"0RD00002295","2024-11-10","P0146","S036","C002626",3,10.42,0.0,31.26,18.34,12.92
"0RD00002296","2024-08-19","P0008","S059","C037516",2,7.35,0.0,14.7,8.53,6.17
"0RD00002297","2024-07-09","P0147","S030","C024428",4,6.4,0.0,25.6,16.52,9.08
"0RD00002298","2023-10-23","P0119","S033","C041085",1,14.05,0.0,14.05,8.0,6.05
"0RD00002299","2023-11-06","P0051","S016","C035767",3,3.22,0.0,9.66,6.03,3.63
"0RD00002300","2023-04-11","P0197","S075","C000110",4,11.99,0.2,38.37,19.69,18.68
"0RD00002301","2023-12-27","P0094","S080","C033180",1,14.96,0.2,11.97,6.38,5.59
"0RD00002302","2023-05-14","P0022","S026","C002994",1,6.46,0.2,5.17,2.98,2.19
"0RD00002303","2023-01-22","P0135","S029","C000207",4,4.83,0.0,19.32,11.82,7.5
"0RD00002304","2023-01-28","P0119","S067","C034656",3,4.35,0.1,11.74,7.36,4.39
"0RD00002305","2024-09-11","P0144","S063","C000109",4,3.45,0.0,13.8,9.36,4.44
"0RD00002306","2023-08-14","P0053","S067","C022010",4,12.7,0.0,50.8,33.45,17.35
"0RD00002307","2024-11-10","P0088","S091","C046441",2,8.91,0.0,17.82,10.29,7.53
"0RD00002308","2023-06-09","P0013","S038","C018830",1,8.95,0.15,7.61,4.58,3.03
"0RD00002309","2023-11-02","P0123","S019","C007092",1,3.34,0.0,3.34,2.04,1.3
"0RD00002310","2023-10-25","P0105","S086","C025902",4,12.98,0.0,51.92,35.19,16.73
"0RD00002311","2024-09-05","P0175","S070","C002054",2,8.66,0.0,17.32,10.15,7.17
"0RD00002312","2023-12-19","P0021","S046","C018368",4,9.5,0.0,38.0,21.99,16.01
"0RD00002313","2024-12-23","P0066","S094","C039279",1,6.75,0.0,6.75,3.64,3.11
"0RD00002314","2023-04-08","P0200","S068","C045632",4,8.19,0.15,27.85,18.49,9.35
"0RD00002315","2024-11-17","P0109","S028","C019400",3,5.75,0.0,17.25,10.91,6.34
"0RD00002316","2024-01-19","P0158","S035","C006356",3,3.23,0.0,9.69,5.29,4.4
"0RD00002317","2023-12-29","P0010","S061","C012265",4,3.9,0.0,15.6,10.78,4.82
"0RD00002318","2023-10-22","P0004","S073","C012789",4,5.36,0.1,19.3,11.96,7.34
"0RD00002319","2024-07-13","P0060","S056","C042675",1,9.02,0.1,8.12,4.8,3.32
"0RD00002320","2023-03-10","P0153","S073","C015663",1,4.09,0.0,4.09,2.12,1.97
"0RD00002321","2023-05-03","P0156","S086","C033478",2,13.44,0.0,26.88,16.16,10.72
"0RD00002322","2024-10-18","P0134","S090","C040290",4,7.51,0.0,30.04,15.55,14.49
"0RD00002323","2023-01-12","P0112","S013","C044131",3,3.56,0.0,10.68,7.12,3.56
"0RD00002324","2023-01-12","P0200","S007","C030814",1,3.55,0.0,3.55,1.9,1.65
"0RD00002325","2023-04-08","P0091","S043","C032194",5,11.85,0.0,59.25,39.49,19.76
"0RD00002326","2024-01-19","P0113","S072","C026292",4,12.56,0.0,50.24,29.6,20.64
"0RD00002327","2024-08-04","P0157","S047","C020890",4,13.56,0.1,48.82,25.58,23.24
"0RD00002328","2023-03-16","P0151","S022","C023103",3,8.64,0.0,25.92,16.26,9.66
"0RD00002329","2024-09-23","P0121","S015","C005894",2,14.63,0.2,23.41,14.22,9.19
"0RD00002330","2024-03-02","P0120","S017","C025049",4,5.7,0.0,22.8,12.26,10.54
"0RD00002331","2023-05-20","P0058","S014","C020343",3,10.48,0.0,31.44,18.38,13.06
"0RD00002332","2024-12-14","P0110","S094","C009956",2,9.75,0.0,19.5,10.83,8.67
"0RD00002333","2023-01-13","P0098","S063","C039044",2,3.94,0.0,7.88,4.61,3.27
"0RD00002334","2023-03-14","P0167","S052","C009858",1,9.55,0.0,9.55,4.98,4.57
"0RD00002335","2023-07-09","P0197","S092","C037558",4,14.69,0.1,52.88,32.16,20.73
"0RD00002336","2024-09-19","P0022","S050","C035732",1,11.99,0.0,11.99,7.07,4.92
"0RD00002337","2024-09-28","P0158","S064","C049127",4,6.93,0.0,27.72,19.36,8.36
"0RD00002338","2024-07-16","P0022","S040","C044002",3,4.37,0.2,10.49,5.79,4.7
"0RD00002339","2023-05-26","P0063","S076","C021945",3,8.47,0.0,25.41,13.79,11.62
"0RD00002340","2024-02-21","P0043","S088","C009531",5,13.5,0.1,60.75,35.1,25.65
"0RD00002341","2023-11-08","P0126","S044","C030019",2,14.01,0.0,28.02,15.88,12.14
"0RD00002342","2023-04-10","P0170","S092","C029631",1,11.09,0.0,11.09,7.36,3.73
"0RD00002343","2024-02-13","P0010","S022","C013578",2,13.21,0.15,22.46,14.15,8.31
"0RD00002344","2024-07-09","P0073","S023","C047208",5,8.21,0.0,41.05,23.37,17.68
"0RD00002345","2024-12-03","P0050","S035","C048194",1,5.82,0.0,5.82,3.8,2.02
"0RD00002346","2024-07-20","P0105","S080","C020281",1,10.21,0.2,8.17,4.1,4.07
"0RD00002347","2023-05-06","P0099","S060","C039830",5,4.94,0.2,19.76,10.12,9.64
"0RD00002348","2023-06-22","P0117","S033","C024952",3,7.61,0.0,22.83,13.71,9.12
"0RD00002349","2023-07-29","P0053","S008","C003540",4,4.19,0.1,15.08,9.67,5.41
"0RD00002350","2024-05-14","P0199","S091","C037718",1,14.72,0.0,14.72,7.95,6.77
"0RD00002351","2024-02-03","P0129","S026","C035791",5,15.0,0.2,60.0,40.01,19.99
"0RD00002352","2023-11-11","P0068","S063","C047545",3,13.75,0.0,41.25,25.52,15.73
"0RD00002353","2023-04-21","P0201","S061","C043519",2,7.28,0.0,14.56,7.37,7.19
"0RD00002354","2023-01-20","P0166","S069","C010325",1,10.76,0.1,9.68,6.2,3.48
"0RD00002355","2023-02-23","P0025","S028","C021849",4,13.87,0.1,49.93,25.45,24.49
"0RD00002356","2023-03-26","P0057","S069","C003115",3,11.39,0.0,34.17,19.14,15.03
"0RD00002357","2024-02-06","P0174","S014","C039463",3,6.0,0.15,15.3,8.69,6.61
"0RD00002358","2023-07-26","P0037","S097","C034602",2,13.29,0.0,26.58,13.58,13.0
"0RD00002359","2024-05-04","P0157","S050","C042363",2,13.45,0.2,21.52,11.55,9.97
"0RD00002360","2023-09-07","P0056","S062","C005759",4,10.62,0.2,33.98,18.82,15.16
"0RD00002361","2024-11-21","P0102","S071","C005211",5,5.01,0.0,25.05,13.35,11.7
"0RD00002362","2024-06-25","P0112","S050","C047067",5,9.91,0.1,44.59,24.07,20.53
"0RD00002363","2023-11-27","P0184","S007","C021185",4,14.33,0.15,48.72,26.68,22.05
"0RD00002364","2023-05-21","P0100","S033","C006879",3,4.67,0.0,14.01,9.0,5.01
"0RD00002365","2023-07-31","P0134","S072","C040749",2,12.75,0.2,20.4,12.76,7.64
"0RD00002366","2023-01-26","P0194","S075","C033985",3,12.57,0.0,37.71,25.58,12.13
"0RD00002367","2023-07-29","P0137","S005","C043896",3,11.37,0.15,28.99,16.75,12.24
"0RD00002368","2023-06-03","P0118","S051","C048271",2,10.39,0.0,20.78,11.49,9.29
"0RD00002369","2024-03-10","P0139","S046","C003685",5,14.53,0.0,72.65,41.6,31.05
"0RD00002370","2023-10-31","P0060","S088","C003803",2,6.8,0.0,13.6,9.26,4.34
"0RD00002371","2024-04-01","P0097","S009","C044784",3,9.37,0.0,28.11,19.14,8.97
"0RD00002372","2023-03-08","P0009","S081","C002409",5,4.89,0.0,24.45,15.18,9.27
"0RD00002373","2023-01-26","P0074","S019","C016574",3,11.3,0.0,33.9,19.55,14.35
"0RD00002374","2024-11-27","P0017","S014","C029622",1,8.19,0.15,6.96,4.07,2.89
"0RD00002375","2024-09-08","P0121","S073","C023484",1,6.68,0.0,6.68,3.72,2.96
"0RD00002376","2023-12-10","P0083","S064","C014366",2,8.88,0.15,15.1,10.16,4.94
"0RD00002377","2023-05-17","P0125","S027","C029013",1,4.18,0.15,3.55,1.87,1.68
"0RD00002378","2023-10-02","P0168","S069","C016413",5,10.94,0.0,54.7,28.35,26.35
"0RD00002379","2023-04-30","P0097","S020","C042656",1,7.38,0.0,7.38,5.11,2.27
"0RD00002380","2023-01-21","P0091","S011","C029332",4,12.29,0.2,39.33,26.0,13.33
"0RD00002381","2023-12-11","P0153","S032","C029300",5,8.83,0.0,44.15,30.01,14.14
"0RD00002382","2024-08-22","P0196","S014","C016093",1,10.69,0.15,9.09,5.83,3.26
"0RD00002383","2024-06-30","P0095","S028","C010545",4,8.83,0.0,35.32,18.8,16.52
"0RD00002384","2024-06-08","P0004","S028","C003038",3,10.85,0.0,32.55,19.7,12.85
"0RD00002385","2023-10-31","P0162","S086","C016175",4,4.43,0.0,17.72,10.27,7.45
"0RD00002386","2023-10-08","P0122","S051","C017303",2,7.75,0.2,12.4,8.6,3.8
"0RD00002387","2023-07-29","P0157","S091","C024194",4,11.13,0.0,44.52,30.91,13.61
"0RD00002388","2023-12-15","P0084","S048","C029758",1,7.02,0.0,7.02,4.24,2.78
"0RD00002389","2024-11-19","P0069","S089","C046799",4,11.42,0.0,45.68,30.91,14.77
"0RD00002390","2024-02-14","P0192","S057","C039057",4,14.21,0.2,45.47,30.5,14.97
"0RD00002391","2024-02-28","P0151","S019","C012808",5,5.2,0.0,26.0,17.9,8.1
"0RD00002392","2023-06-29","P0121","S011","C038348",5,13.04,0.15,55.42,32.02,23.4
"0RD00002393","2023-10-24","P0063","S026","C022083",3,9.93,0.0,29.79,19.7,10.09
"0RD00002394","2024-08-20","P0007","S094","C036923",4,5.22,0.0,20.88,10.94,9.94
"0RD00002395","2023-02-19","P0150","S082","C003522",2,6.52,0.1,11.74,7.43,4.3
"0RD00002396","2024-05-13","P0018","S073","C005834",3,14.43,0.0,43.29,25.8,17.49
"0RD00002397","2023-05-04","P0186","S062","C008036",3,4.65,0.0,13.95,9.54,4.41
"0RD00002398","2023-08-03","P0123","S049","C049410",3,11.16,0.0,33.48,23.15,10.33
"0RD00002399","2023-12-09","P0147","S027","C043921",5,9.23,0.1,41.54,21.26,20.27
"0RD00002400","2023-05-02","P0077","S002","C035271",4,10.47,0.0,41.88,23.77,18.11
"0RD00002401","2023-02-07","P0092","S071","C022782",5,14.96,0.0,74.8,51.69,23.11
"0RD00002402","2023-04-05","P0151","S097","C041134",4,4.95,0.2,15.84,8.77,7.07
"0RD00002403","2024-03-12","P0140","S047","C005798",4,11.88,0.0,47.52,29.35,18.17
"0RD00002404","2024-07-16","P0087","S099","C029974",4,10.03,0.0,40.12,23.23,16.89
"0RD00002405","2024-10-28","P0083","S071","C047862",3,14.05,0.0,42.15,23.83,18.32
"0RD00002406","2024-09-10","P0079","S001","C043504",3,14.55,0.0,43.65,24.54,19.11
"0RD00002407","2023-02-23","P0165","S002","C034928",4,14.42,0.2,46.14,26.17,19.97
"0RD00002408","2023-10-07","P0148","S098","C011653",5,11.82,0.1,53.19,30.54,22.65
"0RD00002409","2024-12-31","P0181","S056","C031833",3,8.23,0.2,19.75,13.54,6.21
"0RD00002410","2023-01-27","P0174","S085","C049242",5,6.54,0.1,29.43,19.55,9.88
"0RD00002411","2023-09-13","P0012","S059","C035499",4,8.58,0.2,27.46,15.65,11.81
"0RD00002412","2024-11-22","P0148","S080","C044389",5,4.64,0.2,18.56,10.71,7.85
"0RD00002413","2024-07-18","P0198","S005","C043395",1,7.57,0.2,6.06,4.12,1.94
"0RD00002414","2023-09-15","P0061","S017","C048862",4,6.8,0.15,23.12,15.28,7.84
"0RD00002415","2024-06-28","P0157","S048","C019785",1,5.49,0.0,5.49,2.95,2.54
"0RD00002416","2024-03-28","P0113","S015","C046347",5,13.29,0.0,66.45,45.73,20.72
"0RD00002417","2023-07-17","P0158","S041","C034916",4,13.58,0.0,54.32,35.77,18.55
"0RD00002418","2024-06-15","P0001","S029","C033631",5,5.69,0.15,24.18,15.84,8.34
"0RD00002419","2024-07-01","P0022","S036","C011766",4,4.02,0.0,16.08,11.19,4.89
"0RD00002420","2024-12-06","P0183","S001","C037019",3,12.49,0.15,31.85,17.84,14.01
"0RD00002421","2024-11-19","P0024","S032","C022546",3,5.38,0.0,16.14,11.18,4.96
"0RD00002422","2023-09-02","P0196","S090","C039877",2,6.03,0.1,10.85,6.39,4.46
"0RD00002423","2023-03-14","P0199","S049","C037097",1,11.59,0.0,11.59,8.1,3.49
"0RD00002424","2024-04-14","P0148","S076","C030185",1,8.44,0.0,8.44,5.17,3.27
"0RD00002425","2024-11-22","P0092","S072","C046955",2,14.5,0.15,24.65,15.75,8.9
"0RD00002426","2023-05-26","P0165","S061","C013617",1,9.8,0.0,9.8,5.61,4.19
"0RD00002427","2023-05-10","P0157","S064","C018145",2,8.59,0.2,13.74,8.94,4.81
"0RD00002428","2023-03-22","P0095","S038","C020320",4,5.65,0.15,19.21,11.99,7.22
"0RD00002429","2024-09-27","P0014","S078","C022560",5,13.63,0.2,54.52,29.52,25.0
"0RD00002430","2023-03-24","P0184","S074","C036543",5,12.57,0.1,56.57,36.14,20.42
"0RD00002431","2023-12-13","P0160","S089","C007696",2,8.46,0.0,16.92,9.54,7.38
"0RD00002432","2023-12-11","P0141","S018","C023495",5,6.89,0.2,27.56,14.15,13.41
"0RD00002433","2024-01-03","P0035","S079","C039831",3,9.03,0.2,21.67,14.22,7.45
"0RD00002434","2024-10-05","P0201","S075","C009360",2,3.43,0.15,5.83,3.49,2.34
"0RD00002435","2024-06-05","P0183","S017","C010027",2,10.91,0.15,18.55,10.05,8.49
"0RD00002436","2024-12-17","P0170","S064","C020784",5,6.95,0.0,34.75,21.35,13.4
"0RD00002437","2023-02-24","P0149","S067","C031823",4,13.78,0.1,49.61,25.34,24.27
"0RD00002438","2023-03-19","P0095","S074","C033454",5,10.09,0.1,45.41,27.11,18.29
"0RD00002439","2023-12-22","P0067","S099","C009320",4,10.73,0.0,42.92,23.75,19.17
"0RD00002440","2024-07-31","P0168","S027","C007877",3,9.77,0.0,29.31,18.81,10.5
"0RD00002441","2023-09-06","P0196","S032","C007087",1,11.83,0.0,11.83,7.75,4.08
"0RD00002442","2023-05-02","P0135","S065","C036459",4,6.4,0.0,25.6,16.9,8.7
"0RD00002443","2023-01-24","P0061","S060","C008556",4,14.47,0.0,57.88,33.82,24.06
"0RD00002444","2024-12-10","P0089","S098","C037023",4,9.74,0.1,35.06,18.95,16.11
"0RD00002445","2023-03-09","P0002","S018","C042099",2,14.59,0.0,29.18,15.71,13.47
"0RD00002446","2023-06-08","P0140","S063","C039611",5,5.3,0.15,22.52,13.7,8.83
"0RD00002447","2023-04-15","P0139","S020","C011243",3,9.99,0.15,25.47,15.2,10.27
"0RD00002448","2024-03-29","P0067","S042","C008912",5,3.77,0.0,18.85,10.57,8.28
"0RD00002449","2023-11-25","P0115","S066","C042185",5,4.8,0.0,24.0,12.97,11.03
"0RD00002450","2023-09-27","P0070","S006","C009446",3,12.51,0.0,37.53,21.08,16.45
"0RD00002451","2023-06-06","P0096","S085","C031487",5,8.28,0.2,33.12,19.9,13.22
"0RD00002452","2024-12-27","P0019","S041","C042056",4,3.06,0.2,9.79,5.65,4.15
"0RD00002453","2024-03-04","P0038","S006","C044633",3,13.42,0.2,32.21,20.47,11.74
"0RD00002454","2024-09-05","P0201","S011","C011282",5,11.36,0.0,56.8,31.24,25.56
"0RD00002455","2023-08-24","P0135","S001","C034618",2,9.57,0.0,19.14,11.86,7.28
"0RD00002456","2023-10-29","P0090","S024","C044765",4,13.28,0.0,53.12,28.18,24.94
"0RD00002457","2024-08-16","P0168","S095","C011617",3,9.35,0.0,28.05,15.39,12.66
"0RD00002458","2023-06-28","P0096","S089","C002253",5,8.42,0.1,37.89,25.11,12.78
"0RD00002459","2024-07-13","P0042","S004","C034190",5,12.89,0.2,51.56,33.55,18.01
"0RD00002460","2023-05-20","P0076","S087","C022679",2,9.16,0.0,18.32,9.33,8.99
"0RD00002461","2023-11-09","P0118","S076","C032570",5,9.51,0.1,42.8,28.53,14.27
"0RD00002462","2024-10-30","P0070","S050","C032330",3,8.03,0.2,19.27,11.43,7.84
"0RD00002463","2023-09-12","P0143","S028","C046499",5,3.48,0.2,13.92,9.04,4.88
"0RD00002464","2023-09-10","P0092","S070","C028340",1,3.99,0.0,3.99,2.23,1.76
"0RD00002465","2024-07-08","P0048","S010","C029837",4,5.79,0.0,23.16,12.28,10.88
"0RD00002466","2023-04-05","P0078","S082","C042492",4,4.89,0.0,19.56,11.51,8.05
"0RD00002467","2023-08-23","P0179","S050","C002002",4,10.35,0.0,41.4,28.71,12.69
"0RD00002468","2023-10-23","P0051","S022","C014429",3,6.47,0.1,17.47,10.95,6.52
"0RD00002469","2024-07-01","P0125","S052","C022975",5,3.98,0.0,19.9,10.23,9.67
"0RD00002470","2023-05-13","P0175","S097","C016665",4,10.07,0.0,40.28,28.16,12.12
"0RD00002471","2023-02-17","P0150","S060","C003121",1,11.86,0.0,11.86,6.87,4.99
"0RD00002472","2023-03-02","P0006","S024","C014917",3,11.56,0.1,31.21,16.24,14.97
"0RD00002473","2024-11-15","P0058","S045","C017343",4,5.42,0.0,21.68,12.09,9.59
"0RD00002474","2024-01-16","P0026","S083","C001255",5,14.05,0.0,70.25,47.54,22.71
"0RD00002475","2023-02-07","P0111","S085","C000657",5,9.12,0.0,45.6,25.64,19.96
"0RD00002476","2024-05-09","P0064","S021","C041201",4,6.87,0.1,24.73,17.15,7.59
"0RD00002477","2024-09-19","P0073","S061","C048412",3,4.5,0.0,13.5,8.59,4.91
"0RD00002478","2024-03-05","P0058","S031","C000041",2,5.26,0.0,10.52,6.16,4.36
"0RD00002479","2024-09-16","P0175","S067","C012225",4,9.39,0.0,37.56,23.85,13.71
"0RD00002480","2024-07-03","P0187","S004","C025820",2,11.93,0.0,23.86,16.06,7.8
"0RD00002481","2023-06-24","P0190","S058","C021999",4,4.03,0.1,14.51,7.38,7.13
"0RD00002482","2023-08-17","P0023","S073","C006116",1,12.56,0.0,12.56,8.28,4.28
"0RD00002483","2024-02-09","P0030","S093","C026694",3,5.07,0.0,15.21,10.05,5.16
"0RD00002484","2024-05-29","P0089","S036","C020090",4,14.93,0.0,59.72,39.25,20.47
"0RD00002485","2024-04-17","P0093","S096","C049905",5,8.78,0.15,37.31,22.68,14.64
"0RD00002486","2023-12-20","P0057","S093","C007371",2,9.38,0.0,18.76,12.04,6.72
"0RD00002487","2023-04-04","P0109","S040","C011815",3,10.57,0.15,26.95,17.88,9.07
"0RD00002488","2024-11-08","P0040","S046","C045831",4,7.41,0.0,29.64,17.65,11.99
"0RD00002489","2024-05-20","P0187","S045","C031080",2,5.64,0.0,11.28,7.53,3.75
"0RD00002490","2023-01-01","P0013","S058","C028867",1,13.61,0.0,13.61,6.83,6.78
"0RD00002491","2023-04-01","P0185","S094","C018285",5,14.33,0.0,71.65,41.18,30.47
"0RD00002492","2023-11-10","P0040","S011","C000224",4,12.15,0.0,48.6,28.89,19.71
"0RD00002493","2023-07-06","P0164","S048","C024111",1,9.84,0.0,9.84,6.57,3.27
"0RD00002494","2024-10-15","P0084","S088","C025272",3,7.96,0.0,23.88,14.54,9.34
"0RD00002495","2023-03-11","P0067","S088","C037923",1,8.48,0.1,7.63,5.23,2.4
"0RD00002496","2024-01-17","P0097","S009","C031316",4,12.92,0.0,51.68,29.32,22.36
"0RD00002497","2024-09-05","P0015","S037","C023778",1,12.56,0.1,11.3,7.19,4.11
"0RD00002498","2024-03-14","P0178","S008","C012782",3,14.04,0.0,42.12,28.04,14.08
"0RD00002499","2023-02-25","P0061","S043","C018770",4,5.54,0.15,18.84,9.84,9.0
"0RD00002500","2023-07-25","P0131","S085","C040482",2,10.01,0.0,20.02,10.5,9.52
"0RD00002501","2024-03-30","P0082","S003","C025257",2,3.84,0.0,7.68,4.58,3.1
"0RD00002502","2024-01-22","P0165","S058","C023467",2,7.56,0.0,15.12,9.33,5.79
"0RD00002503","2023-10-09","P0151","S070","C025009",5,11.72,0.0,58.6,38.73,19.87
"0RD00002504","2024-10-28","P0132","S030","C036837",1,14.47,0.0,14.47,7.78,6.69
"0RD00002505","2023-03-21","P0097","S027","C017012",3,9.96,0.15,25.4,14.39,11.01
"0RD00002506","2024-06-25","P0138","S012","C039763",3,10.55,0.0,31.65,21.37,10.28
"0RD00002507","2024-12-28","P0005","S077","C025882",2,3.61,0.1,6.5,3.7,2.79
"0RD00002508","2024-08-20","P0039","S037","C020188",1,8.75,0.0,8.75,5.6,3.15
"0RD00002509","2023-06-26","P0107","S023","C009862",2,10.24,0.0,20.48,13.34,7.14
"0RD00002510","2023-07-01","P0115","S067","C027710",5,6.37,0.0,31.85,19.99,11.86
"0RD00002511","2023-05-15","P0028","S060","C013869",3,5.49,0.0,16.47,8.36,8.11
